GEOID,Capita,Population 2021,GDP,GDP,TempChg,PrepChg,PrepExt,ColdExt,HeatExt,DryChg,ImpSurface,HouseDen,PopEst,HouseSLR,RoadSLR,Hazard(H),Expos(E),Vulner(V),Risk=HEV,HEV*100
25007,106674,"20,819","1,453,109,000","1,453,109",2.016254877,-0.192759414,130.2,54.9,52.9,-0.143265413,8.093317668,1255.234696,13622,0.000943903,0,0.324870188,0.059002542,0.219095115,0.004199652,0.4199652
25009,50375,"810,089","47,094,918,000","47,094,918",2.016597995,1.280718593,163.3,41.9,28.1,0.045949655,16.82576243,4107.727358,934890.6667,0.014984465,0,0.279670054,0.159888624,0.303118245,0.013554254,1.3554254
25011,53052,"70,836","2,835,214,000","2,835,214",1.922103767,-0.170703804,95.8,51.2,36.2,-0.066833284,3.322279034,421.1510971,53441.66667,0,0,0.245497352,0.025198533,0.282160714,0.001745495,0.1745495
25013,41168,"460,291","23,213,480,000","23,213,480",2.115130694,0.986324457,171.2,49.1,41.3,0.099539929,10.0997282,2196.595566,563877,0,0,0.340731603,0.091385695,0.29055307,0.00904724,0.904724
25015,42813,"162,502","7,702,689,000","7,702,689",1.983680091,-0.098563385,94.7,48.7,35.9,-0.054872577,5.428529582,842.5610374,179914.6667,0,0,0.247245587,0.044526049,0.291732685,0.003211647,0.3211647
25017,119901,"1,623,952","190,978,324,000","190,978,324",2.121144582,-0.423406191,123.4,42.2,38.3,-0.134075986,17.73027709,4282.85734,1592793.667,0.019435231,0,0.25265268,0.189026715,0.318536623,0.015212706,1.5212706
25019,124390,"14,444","1,384,714,000","1,384,714",1.902291981,-0.697159228,114.1,58.3,52.5,-0.225529227,9.764060818,2253.965785,11132,0.001625611,0,0.298230511,0.072647595,0.21880472,0.004740564,0.4740564
25021,79064,"727,473","57,045,702,000","57,045,702",1.874295236,0.029643547,147.7,48.9,35.6,-0.092574764,18.59026503,4091.228802,721513,0.01072379,0,0.254881217,0.16351312,0.238801343,0.009952386,0.9952386
25023,41934,"535,308","26,619,904,000","26,619,904",1.990479585,0.313976288,132.6,48,38.2,-0.077266948,11.75040947,2050.66664,634803,0.014519068,0,0.277645975,0.11134791,0.308297765,0.009531118,0.9531118
25025,152079,"768,425","151,982,653,000","151,982,653",2.046512258,-0.172899856,115.6,41.6,30,-0.099565077,51.54734756,33058.33218,999363.6667,0.079477969,0,0.223397509,0.484817855,0.266744137,0.028890284,2.8890284
25027,47379,"866,866","46,308,136,000","46,308,136",1.949914675,0.27003103,118.7,47.7,39.3,-0.04116877,8.487590417,1512.677679,977395.3333,0,0,0.269851993,0.091857597,0.331739714,0.008223149,0.8223149
26001,44954,"10,489","233,463,000","233,463",2.137217155,-1.879616731,8.5,61.9,32,-0.283857276,0.854474102,76.04856157,5193.333333,0,0,0.208905169,0.005943563,0.299492086,0.000371862,0.0371862
26003,49825,"8,757","252,795,000","252,795",2.160610382,-0.595010478,22.1,72,36.1,-0.21035766,0.472159202,47.90564227,5073.666667,0,0,0.288562853,0.003236356,0.301254064,0.000281339,0.0281339
26005,33216,"121,939","4,923,836,000","4,923,836",1.34443834,-0.504674263,34.3,96,21.6,-0.214375429,2.177335553,245.5410978,148238.3333,0,0,0.219834211,0.019893712,0.343608458,0.001502709,0.1502709
26007,88105,"28,904","1,113,501,000","1,113,501",2.043364732,-1.186523659,25.6,63.4,31.1,-0.274243773,0.983800321,103.010988,12638.33333,0,0,0.221021047,0.007122277,0.290135572,0.000456724,0.0456724
26009,35514,"24,409","643,281,000","643,281",1.935731004,-0.058646985,66.7,73.5,32.7,-0.205909079,1.339309806,119.9056422,18113.33333,0,0,0.28697061,0.00979011,0.287874407,0.000808776,0.0808776
26011,65246,"15,145","438,604,000","438,604",1.663451983,-0.522544053,31.4,61.1,20.1,-0.203082486,1.000312187,96.57891784,6722.333333,0,0,0.162012382,0.007040443,0.301625885,0.000344046,0.0344046
26013,56653,"8,310","287,701,000","287,701",1.985236942,0.27219996,93.5,61.1,31.7,-0.175656294,0.31523532,40.79180092,5078.333333,0,0,0.279060808,0.002134951,0.30122037,0.000179461,0.0179461
26015,29677,"63,808","1,529,010,000","1,529,010",1.932918323,-0.855403513,38.1,82.6,28.6,-0.238572886,1.691179138,149.0797707,51521.66667,0,0,0.264820445,0.013326844,0.299055168,0.001055432,0.1055432
26017,46066,"102,500","3,851,098,000","3,851,098",1.996776302,-0.855670887,36.7,61.5,21.2,-0.238982647,2.616061003,333.7815038,83599.33333,0,0,0.195814276,0.021081115,0.303892388,0.001254463,0.1254463
26019,44360,"18,441","545,233,000","545,233",1.681549303,0.109106495,78.2,97,26.1,-0.148684748,1.683841178,169.4735083,12291,0,0,0.307106932,0.012088934,0.288669467,0.001071713,0.1071713
26021,50737,"152,261","7,380,206,000","7,380,206",1.830742215,0.834043332,121.5,68.4,23.8,-0.071243529,3.466396334,420.3912252,145459.3333,0,0,0.285805226,0.029068454,0.320907761,0.002666075,0.2666075
26023,48346,"45,215","1,402,866,000","1,402,866",1.872303643,-0.713768188,41.1,65.5,24.2,-0.22034224,1.42619017,126.2102497,29017.33333,0,0,0.206725051,0.010744584,0.318527635,0.000707506,0.0707506
26025,60024,"133,366","6,984,617,000","6,984,617",1.927507991,-0.515242149,46.1,72.2,27.3,-0.206393713,2.162584836,266.2287996,116363.3333,0,0,0.246425604,0.018834466,0.315255723,0.001463195,0.1463195
26027,46496,"51,642","1,227,885,000","1,227,885",1.932466212,0.12038161,68.6,71.1,25.6,-0.142610173,1.709824854,157.7350145,26408.33333,0,0,0.266183367,0.012688289,0.294164776,0.000993516,0.0993516
26029,66858,"26,159","1,330,806,000","1,330,806",2.21021208,-0.496459599,31.1,61.4,37.1,-0.214363667,1.497223459,157.6989818,19905,0,0,0.276309517,0.011010496,0.268509249,0.000816887,0.0816887
26031,36845,"26,048","652,297,000","652,297",1.89545701,1.669808336,228.2,61.1,34.9,0.211223505,1.12805988,130.887193,17703.66667,0,0,0.393679301,0.008331988,0.299132736,0.000981195,0.0981195
26033,35055,"36,264","1,178,825,000","1,178,825",1.920786328,-0.022280126,56.1,57.5,32.3,-0.181476783,0.680386062,76.22680599,33628.33333,0,0,0.241735491,0.005623642,0.300730252,0.000408823,0.0408823
26035,57807,"31,316","1,134,928,000","1,134,928",1.797169642,0.065563531,83.5,60.8,24.4,-0.171696042,1.443240543,147.6009541,19633,0,0,0.224269343,0.010609087,0.300873449,0.000715866,0.0715866
26037,42782,"79,720","2,378,667,000","2,378,667",1.905326395,0.095713443,119.5,70.2,25,-0.209045622,1.471996409,147.7491977,55599.33333,0,0,0.274706232,0.011931233,0.304267821,0.000997263,0.0997263
26039,57278,"13,538","443,867,000","443,867",2.032348888,0.021423028,82.2,53.9,27.2,-0.203809415,1.263176346,178.0842318,7749.333333,0,0,0.240025706,0.00904486,0.304309388,0.000660655,0.0660655
26041,56191,"36,790","1,186,844,000","1,186,844",1.719076304,0.220839922,105.5,81.2,32.9,-0.215003657,0.752654847,92.55498652,21121.66667,0,0,0.30486006,0.005764496,0.294442224,0.000517442,0.0517442
26043,97338,"25,982","1,350,278,000","1,350,278",1.840907306,0.087137709,111,63.5,34.3,-0.267901902,0.762952176,112.0425376,13872,0,0,0.274918831,0.005645294,0.281229865,0.000436468,0.0436468
26045,57149,"108,820","5,936,643,000","5,936,643",1.775199738,-0.217341235,66.5,78.3,25.5,-0.200786988,1.990772187,235.8544392,103879.3333,0,0,0.254139467,0.017197545,0.304215756,0.001329598,0.1329598
26047,64559,"34,123","1,922,925,000","1,922,925",2.444637934,0.850192284,74.3,49.9,39.2,-0.051297708,1.569776208,172.5243318,29785.33333,0,0,0.340113723,0.011849206,0.267235102,0.001076978,0.1076978
26049,32314,"401,522","15,582,622,000","15,582,622",1.975501308,-0.868274066,29.6,62.7,23.6,-0.229083596,7.127357638,1032.381634,482226.3333,0,0,0.201393197,0.066091586,0.320691656,0.004268533,0.4268533
26051,32427,"25,853","476,949,000","476,949",2.071337325,-0.104458387,112.4,56,27.3,-0.26342281,1.393067388,147.9884668,14708.33333,0,0,0.254525278,0.010108069,0.304278768,0.000782836,0.0782836
26053,92354,"14,224","483,073,000","483,073",2.024099669,0.286284569,99.2,48.5,27.1,-0.223885793,0.519498771,78.89981106,5230.666667,0,0,0.240406913,0.003626274,0.281315446,0.000245246,0.0245246
26055,51518,"96,421","5,464,037,000","5,464,037",1.643641944,-1.074423673,25.6,90.3,28.5,-0.261203072,3.146482745,393.503478,106060.6667,0,0,0.239693478,0.025570628,0.289508918,0.001774433,0.1774433
26057,62670,"41,368","1,501,799,000","1,501,799",1.910952056,0.229825855,87.8,66.7,23.7,-0.155941961,1.013614193,89.39801075,23963.66667,0,0,0.257440627,0.007657646,0.319293359,0.000629451,0.0629451
26059,66309,"45,587","1,855,473,000","1,855,473",1.863039784,0.343644267,132.1,66.9,25.5,-0.130344087,1.194243013,107.5526894,27982.33333,0,0,0.276318097,0.009069218,0.32322523,0.000809999,0.0809999
26061,43582,"37,599","1,184,480,000","1,184,480",1.883452339,-1.263835261,13.4,65.4,28.1,-0.268178762,0.700926453,90.66556188,27178,0,0,0.193915455,0.005591213,0.295834172,0.00032075,0.032075
26063,99608,"30,927","1,477,755,000","1,477,755",2.088114908,0.09395224,82.6,67.4,25.7,-0.158398868,0.939368634,78.85551911,14835.66667,0,0,0.278853453,0.006838498,0.31089056,0.000592849,0.0592849
26065,45982,"284,637","18,414,382,000","18,414,382",1.891395148,0.252565445,52.4,67.8,26,-0.111675505,5.652092393,895.6402168,400473.3333,0,0,0.253767403,0.05305682,0.310080618,0.004174954,0.4174954
26067,31330,"66,262","1,735,884,000","1,735,884",1.881734703,0.213180028,108.3,76.3,25.8,-0.15652465,1.324057879,127.4665487,55405.66667,0,0,0.290218407,0.010861906,0.325344374,0.001025591,0.1025591
26069,109289,"25,373","948,081,000","948,081",1.925212866,-1.221760475,21.9,58.6,23.8,-0.266936919,1.764746358,204.93294,8675,0,0,0.172382027,0.012602106,0.296018791,0.000643064,0.0643064
26071,63708,"11,740","319,833,000","319,833",1.980453353,0.173647198,82.4,46.4,31.5,-0.23669906,0.456545052,53.79582824,5020.333333,0,0,0.233777681,0.003137142,0.278404754,0.00020418,0.020418
26073,28875,"64,118","2,483,611,000","2,483,611",2.02326399,0.33450252,57.9,62.4,23,-0.102761496,1.633430228,183.0717159,86012,0,0,0.250600079,0.014064699,0.300946522,0.001060721,0.1060721
26075,43510,"159,424","6,764,879,000","6,764,879",1.965623677,0.149181881,78.7,65.3,26.2,-0.153336017,2.508683685,302.8916963,155478.3333,0,0,0.261585292,0.022522943,0.311369051,0.001834484,0.1834484
26077,50348,"262,215","16,352,859,000","16,352,859",1.938555185,0.014860069,82.5,76.9,26.5,-0.189321844,5.167587439,762.5027771,324795.6667,0,0,0.285017531,0.047090958,0.312790346,0.004198193,0.4198193
26079,50574,"18,490","591,612,000","591,612",1.750687165,0.253707219,43.7,71.4,28.4,-0.131473805,1.085758971,122.78562,11698,0,0,0.251070263,0.007836333,0.301495239,0.000593183,0.0593183
26081,47970,"661,354","45,773,477,000","45,773,477",1.772658701,-0.867299864,38.2,83.2,25.7,-0.231895768,8.251384726,1355.830268,954210,0,0,0.239422509,0.089208947,0.351645605,0.007510668,0.7510668
26083,30256,"2,172","56,730,000","56,730",2.26947567,0.212734304,107.5,36.7,30.1,-0.120535231,0.199775579,39.69240176,1875,0,0,0.248313938,0.001232052,0.282179484,8.63E-05,0.00863288
26085,41323,"12,734","219,698,000","219,698",1.682801343,0.081006054,79.1,97.9,31.5,-0.171699141,1.231949428,145.1682896,5316.666667,0,0,0.324722561,0.008692185,0.299527085,0.00084543,0.084543
26087,23693,"88,977","2,273,132,000","2,273,132",2.276653305,-0.362503783,64.7,61.3,29.8,-0.242154495,1.732739866,177.0907627,95940.33333,0,0,0.275272442,0.015052497,0.310678733,0.001287309,0.1287309
26089,45297,"23,019","836,415,000","836,415",1.879031168,-0.394160522,49.1,91.4,31.4,-0.207509243,1.707149879,164.9891438,18465.33333,0,0,0.305352324,0.012435111,0.271809159,0.001032084,0.1032084
26091,36556,"97,520","3,281,154,000","3,281,154",1.839331728,-1.05198446,32.4,62.8,24.9,-0.239029203,1.656239082,171.6705306,89756.33333,0,0,0.185398374,0.014318937,0.311367041,0.000826588,0.0826588
26093,24482,"196,757","7,639,351,000","7,639,351",1.883317117,-0.917063245,28,66.3,22.2,-0.222318736,5.309696544,633.0412704,312044.3333,0,0,0.193815164,0.047442262,0.295351608,0.002715767,0.2715767
26095,30000,"6,435","157,490,000","157,490",2.143248734,0.051132081,62.3,70.1,38.9,-0.155103914,0.367825597,39.63216605,5249.666667,0,0,0.322934878,0.002502988,0.290050692,0.000234449,0.0234449
26097,94054,"10,851","484,095,000","484,095",1.952499416,0.178504742,104.8,62.9,33.1,-0.20725947,0.634304681,66.2429716,5147,0,0,0.284293081,0.004396925,0.274930205,0.000343667,0.0343667
26099,39170,"875,101","41,541,466,000","41,541,466",2.166649716,0.091993661,98.2,65.3,25.1,-0.143048487,15.17355853,2987.463499,1060534,0,0,0.28559798,0.143526172,0.340047762,0.013938825,1.3938825
26101,80734,"25,562","852,715,000","852,715",1.77016372,0.156089412,82.6,95.4,31.1,-0.178690779,1.195305376,126.1022256,10562,0,0,0.331105385,0.008566845,0.294569963,0.000835556,0.0835556
26103,61776,"66,999","2,766,215,000","2,766,215",1.975474032,0.20711633,98.7,60.2,30.6,-0.195104355,0.762403731,82.09131795,44778,0,0,0.271747333,0.006551246,0.280862024,0.000500014,0.0500014
26105,75594,"29,159","1,000,565,000","1,000,565",1.919450237,-1.182561815,13.4,94.1,31.9,-0.241973981,1.249766233,129.5706504,13236,0,0,0.286321509,0.009034415,0.296693817,0.000767472,0.0767472
26107,42909,"41,099","1,244,293,000","1,244,293",1.852902769,0.229424737,101,72.7,25.6,-0.163842511,1.369225386,119.1030487,28998.66667,0,0,0.275739528,0.010335861,0.320575802,0.000913643,0.0913643
26109,75074,"22,945","718,458,000","718,458",1.887180172,-2.042579311,10.8,70.8,37.5,-0.311203381,0.634429445,50.89365231,9570,0,0,0.216557586,0.004507772,0.304677126,0.000297423,0.0297423
26111,81737,"84,039","5,978,041,000","5,978,041",2.115682231,0.13724836,53.8,58.8,24.1,-0.14543099,1.862920488,239.1728207,73137.66667,0,0,0.247827939,0.01535737,0.259007717,0.00098578,0.098578
26113,52642,"15,311","437,331,000","437,331",1.814911253,-0.130122071,69.1,60.1,23.7,-0.215359099,0.785352518,68.4618635,8307.666667,0,0,0.210993758,0.005547405,0.316289817,0.000370207,0.0370207
26115,33476,"155,045","5,708,370,000","5,708,370",1.881301785,0.128017371,100,67.7,27.2,-0.130053484,3.020428112,378.2199721,170521.6667,0,0,0.267026778,0.026679917,0.315298179,0.002246264,0.2246264
26117,25914,"68,154","1,595,649,000","1,595,649",1.939240614,0.183674353,106.9,72.6,26.4,-0.180133028,1.350959441,125.0072694,61573.66667,0,0,0.287879841,0.011236509,0.333396897,0.00107846,0.107846
26119,46253,"9,678","241,287,000","241,287",2.001100828,0.057985863,76.8,60.3,31.9,-0.175100631,1.054935434,101.3695466,5216.666667,0,0,0.266134997,0.007381121,0.302428698,0.000594083,0.0594083
26121,32088,"176,564","6,229,824,000","6,229,824",1.710646053,0.18720157,87.4,87.1,23.6,-0.186017051,3.884054248,520.6014229,194150.6667,0,0,0.283726471,0.033668284,0.305766884,0.002920864,0.2920864
26123,29654,"51,108","1,393,394,000","1,393,394",1.584821833,-0.20574161,28,96,29.4,-0.157201306,1.223328948,114.2017092,46988.66667,0,0,0.277632995,0.009876261,0.314755867,0.000863053,0.0863053
26125,75042,"1,270,426","112,082,079,000","112,082,079",2.23935155,0.918566449,98.7,62.3,30,0.002399573,13.74556719,2504.942104,1493599.333,0,0,0.332866778,0.146253457,0.316011579,0.015384365,1.5384365
26127,28388,"26,981","619,532,000","619,532",1.802075168,0.212630555,91.8,95,31.2,-0.169264675,1.204448145,110.5148792,21823.66667,0,0,0.338815997,0.008953228,0.314953898,0.000955412,0.0955412
26129,53522,"20,990","549,797,000","549,797",1.975943325,-0.326547603,62.3,53,27.8,-0.224897449,1.20271876,124.5776189,10272.33333,0,0,0.214759877,0.008606445,0.301679843,0.000557601,0.0557601
26131,27692,"5,906","134,539,000","134,539",1.772576647,0.151010447,70.1,58.9,25.2,-0.188859628,0.30795504,32.55528164,4858.333333,0,0,0.21780419,0.002062534,0.289614478,0.000130103,0.0130103
26133,63711,"23,330","755,510,000","755,510",1.775682321,0.264777864,83.9,70.2,23.1,-0.138683708,0.915046453,76.56121359,11858.33333,0,0,0.248898774,0.006572673,0.309351631,0.000506078,0.0506078
26135,41368,"8,545","210,770,000","210,770",2.300436592,0.058993424,79.1,46.7,31.1,-0.177637412,1.141966265,125.1442674,5095,0,0,0.264592563,0.008024482,0.302680068,0.000642656,0.0642656
26137,52988,"25,747","1,049,710,000","1,049,710",2.133708065,0.586382565,114.5,54.5,32.2,-0.104210249,1.202811116,120.825776,19810.33333,0,0,0.300680609,0.008897883,0.288386114,0.000771554,0.0771554
26139,35614,"303,372","16,840,293,000","16,840,293",1.795693716,0.378696659,128.1,86.8,24.8,-0.185779034,6.576337032,918.4314398,472855.6667,0,0,0.316936957,0.061768616,0.36555731,0.007156427,0.7156427
26141,68715,"13,285","346,849,000","346,849",2.25062414,0.275798373,103.4,56.4,34.7,-0.153323336,0.870739755,62.31819031,5047.666667,0,0,0.310269388,0.006026761,0.298734562,0.00055861,0.055861
26143,35268,"23,863","617,884,000","617,884",1.944310561,-0.244506805,66.7,51.6,24.4,-0.21787719,2.167851667,379.8778188,17519.66667,0,0,0.201719396,0.015994047,0.296051088,0.000955152,0.0955152
26145,47338,"187,782","8,854,522,000","8,854,522",2.064872304,0.109583,80.7,68.2,27.1,-0.17610599,2.669631333,364.1452876,187048.6667,0,0,0.282321133,0.024736544,0.321119531,0.002242586,0.2242586
26147,28241,"159,874","5,721,083,000","5,721,083",2.131724711,-0.004636032,95,66,26.3,-0.179829414,3.158347383,361.1647812,202577.6667,0,0,0.28231714,0.028605847,0.311861115,0.002518566,0.2518566
26149,45132,"60,878","2,166,807,000","2,166,807",1.889806328,0.532509236,122.6,70.1,27.6,-0.116691897,1.655262874,168.0755717,48010.33333,0,0,0.297455384,0.01300283,0.309938949,0.00119877,0.119877
26151,40140,"40,368","1,202,993,000","1,202,993",2.20323873,-0.89202947,22.7,67.6,29.1,-0.223022823,0.867081217,70.88310745,29969.66667,0,0,0.253364394,0.006794772,0.329044445,0.000566468,0.0566468
26153,51997,"8,149","253,121,000","253,121",1.94536483,-0.245013134,40,93,39.8,-0.199184167,0.48553097,57.60083685,4868,0,0,0.343871033,0.003340411,0.28830515,0.000331168,0.0331168
26155,38952,"68,025","1,729,620,000","1,729,620",1.834462378,0.073594324,88.7,66.1,24,-0.174096728,1.62795997,173.156526,44404.33333,0,0,0.242687929,0.012710186,0.309459819,0.000954562,0.0954562
26157,35324,"52,826","1,343,494,000","1,343,494",2.223115814,-1.083282867,29.3,67.2,30.3,-0.269437823,1.080604661,95.58361029,38033.66667,0,0,0.253654571,0.008572731,0.32621623,0.000709361,0.0709361
26159,35916,"75,798","2,680,416,000","2,680,416",1.504006391,0.661757271,123.7,87.8,20.4,-0.10852716,1.800282548,180.7629081,74629.66667,0,0,0.281270716,0.014862697,0.328133017,0.001371741,0.1371741
26161,52450,"365,536","26,780,892,000","26,780,892",1.900302122,0.03560674,88.6,61.6,23.1,-0.149645091,6.082338645,921.0608217,510597.3333,0,0,0.234758431,0.059524447,0.302357853,0.004225108,0.4225108
26163,48067,"1,751,169","100,266,092,000","100,266,092",1.968707594,-0.00881997,95.5,70.9,27.4,-0.15970575,24.1006208,5753.10501,2085947.667,0,0,0.279261126,0.242505009,0.377137829,0.025540612,2.5540612
26165,72994,"34,122","1,346,697,000","1,346,697",1.584140988,-0.05339114,52.5,87.1,26.8,-0.183134806,1.249266817,142.1148631,18449.33333,0,0,0.25942244,0.009216564,0.300061047,0.000717441,0.0717441
27001,74752,"16,102","501,559,000","501,559",1.789655983,0.609261582,112.7,56.8,28.6,-0.211446269,0.592290133,62.72951922,6709.666667,0,0,0.255566228,0.004147824,0.298959365,0.00031691,0.031691
27003,29125,"372,441","15,446,761,000","15,446,761",1.986338417,-0.39120207,52.2,58.2,30.2,-0.268334544,9.90995232,1721.588136,530363.3333,0,0,0.231996241,0.088155464,0.309677388,0.00633344,0.633344
27005,59153,"35,283","1,435,298,000","1,435,298",1.701716727,-0.285117863,36.5,64.8,30.6,-0.25271721,0.947773489,91.01828347,24264.33333,0,0,0.215645062,0.007213265,0.299435211,0.000465773,0.0465773
27007,33237,"46,718","1,854,419,000","1,854,419",1.889341007,-0.529697137,40.3,55.9,32.1,-0.321449562,0.488780652,99.54529781,55793.66667,0,0,0.211438207,0.00502883,0.303489953,0.000322697,0.0322697
27009,42397,"41,600","1,796,943,000","1,796,943",1.823383832,-0.19491159,47.3,60,30.7,-0.23724164,1.718466215,200.7750627,42384,0,0,0.224008017,0.013325427,0.309972662,0.000925269,0.0925269
27011,49406,"5,105","239,782,000","239,782",1.682828485,0.15358914,83.7,67.1,32.4,-0.272279376,0.78379988,55.00752769,4853.333333,0,0,0.254140303,0.005404252,0.273102823,0.00037509,0.037509
27013,70256,"70,006","4,070,244,000","4,070,244",1.812870546,0.120852056,86.4,64.8,31.6,-0.267161109,1.393907231,167.1928277,57934.66667,0,0,0.260017188,0.011497949,0.296618917,0.000886791,0.0886791
27015,103481,"25,628","1,414,890,000","1,414,890",1.758003771,0.139717123,83.8,67,32,-0.266786287,1.054919453,119.0749452,13673,0,0,0.260478373,0.007677258,0.291528779,0.000582988,0.0582988
27017,65892,"36,825","1,385,328,000","1,385,328",1.706013162,0.250425177,81.8,56.4,33.2,-0.251477102,1.00073751,102.6515122,21024.33333,0,0,0.234841426,0.007500812,0.291415703,0.000513329,0.0513329
27019,33427,"111,057","5,740,656,000","5,740,656",1.786724556,-0.373102906,88,69.8,31.9,-0.340837506,4.565302433,621.6892729,171737.3333,0,0,0.25395481,0.037879234,0.278633493,0.002680347,0.2680347
27021,43144,"31,446","1,067,253,000","1,067,253",1.65613667,0.175243291,88.5,57.4,31.1,-0.287161293,0.763533379,92.76974317,24737,0,0,0.225088329,0.005953175,0.294903598,0.000395168,0.0395168
27023,115452,"12,172","590,461,000","590,461",1.625535405,-0.025205105,100.7,75.1,32.6,-0.334334665,0.830167376,86.93907679,5114.333333,0,0,0.266869108,0.005792385,0.280384377,0.000433421,0.0433421
27025,23361,"58,535","1,644,266,000","1,644,266",1.917739922,-0.176457647,63.7,61.9,30.8,-0.269765579,2.551695022,283.5407607,70384.33333,0,0,0.245361257,0.02013042,0.298042885,0.001472101,0.1472101
27027,38691,"66,258","2,149,577,000","2,149,577",1.707133627,0.121646119,86.3,75.3,31.5,-0.269601649,1.017898658,122.4548181,55557.33333,0,0,0.274582386,0.008733711,0.305844761,0.000733453,0.0733453
27029,60853,"8,644","307,082,000","307,082",1.851881241,-0.338317918,58,56.8,31.6,-0.320322139,0.523230825,47.82826828,5046.333333,0,0,0.21927394,0.003589637,0.297809442,0.00023441,0.023441
27031,50930,"5,639","254,037,000","254,037",2.278563644,0.044237673,96.2,39,34.6,-0.29083407,0.193057751,34.76656817,4988,0,0,0.257720729,0.001273599,0.263426543,8.65E-05,0.00864652
27033,139354,"11,319","692,076,000","692,076",1.956508845,0.316238881,101,61.9,35.9,-0.261747685,0.762193474,71.19846231,4966.333333,0,0,0.294214591,0.005287483,0.286833354,0.000446214,0.0446214
27035,42749,"68,304","2,843,556,000","2,843,556",1.74838559,-0.918953831,23.4,61.1,32.3,-0.294309725,2.13928825,205.3187349,66517,0,0,0.19392894,0.017006014,0.296498373,0.000977839,0.0977839
27037,34610,"447,440","26,077,137,000","26,077,137",1.813635696,-0.788280425,56.1,69.5,33,-0.336739042,9.371205037,1696.733945,753458.6667,0,0,0.237380895,0.09133499,0.305322364,0.00661975,0.661975
27039,67776,"21,088","800,078,000","800,078",2.036816964,-0.001083031,84.3,56.3,33.5,-0.266396868,1.145991088,117.7260861,11804.66667,0,0,0.265023768,0.008248236,0.289707171,0.000633294,0.0633294
27041,70894,"39,953","2,098,662,000","2,098,662",1.912206352,-0.50185115,80.1,64.7,30.3,-0.368079456,1.712441913,165.4620943,29603,0,0,0.243070562,0.012820258,0.296893907,0.000925189,0.0925189
27043,107556,"13,873","551,976,000","551,976",1.737633667,0.064347984,112.8,64.7,32.2,-0.330807139,0.896623003,92.60180663,5132,0,0,0.259330052,0.006264274,0.282572273,0.000459043,0.0459043
27045,81230,"21,522","654,985,000","654,985",1.890619168,0.806701618,142.3,57.6,32.6,-0.20761797,0.912785174,107.3080045,8063.333333,0,0,0.298338733,0.006494737,0.316310637,0.000612893,0.0612893
27047,89915,"30,515","1,320,797,000","1,320,797",1.938288068,0.25722489,61.3,57.7,32.1,-0.221470395,1.164985956,119.5067936,14689.33333,0,0,0.254303403,0.008473275,0.302664706,0.000652177,0.0652177
27049,84026,"48,035","2,922,702,000","2,922,702",1.817905946,0.343051963,79.1,65.3,34.3,-0.217718153,1.334089619,165.449844,34783.33333,0,0,0.275061874,0.010357337,0.298434983,0.000850214,0.0850214
27051,58851,"6,139","300,452,000","300,452",1.638782166,-0.355421601,61.5,75,32.2,-0.296672153,0.730793533,60.43511221,5105.333333,0,0,0.243564085,0.005054338,0.289541448,0.000356442,0.0356442
27053,99108,"1,258,713","150,146,936,000","150,146,936",1.722806391,0.117902078,85.2,70.5,30.6,-0.257583727,20.85564951,4690.948797,1514987.333,0,0,0.260774797,0.200236519,0.299439896,0.015635745,1.5635745
27055,57595,"18,582","584,837,000","584,837",1.852112589,0.354510984,97.5,58,32,-0.243989875,0.774294466,169.8064195,10154.33333,0,0,0.260221546,0.005713502,0.293329199,0.000436115,0.0436115
27057,58245,"22,132","811,761,000","811,761",1.708137232,-0.329762728,59.1,55.4,32.4,-0.302006038,1.008551916,98.18250622,13937,0,0,0.202966948,0.007325679,0.291593021,0.000433561,0.0433561
27059,29269,"43,182","1,112,013,000","1,112,013",1.949570772,0.070414602,77.5,57.5,29.9,-0.248136128,1.644235348,174.0636421,37992.66667,0,0,0.247762257,0.012624654,0.299782984,0.000937695,0.0937695
27061,67630,"45,365","2,095,373,000","2,095,373",1.807827149,0.194022781,78,53.3,30.5,-0.264256163,0.627839293,101.5047637,30983,0,0,0.227557037,0.005222769,0.2922629,0.000347348,0.0347348
27063,120394,"9,919","629,180,000","629,180",1.902805349,-0.342732497,75,56.9,34.9,-0.332374609,0.752641915,67.74197208,5226,0,0,0.240661032,0.005223013,0.287158498,0.000360951,0.0360951
27065,40926,"16,602","411,938,000","411,938",1.791154158,-0.166008097,68.2,63.8,31,-0.27398349,0.985032533,87.44029731,10065.33333,0,0,0.23789835,0.007022078,0.284521811,0.000475305,0.0475305
27067,55296,"43,813","2,277,008,000","2,277,008",1.839525787,0.524503057,90.6,67.9,31.5,-0.206999294,1.445526619,141.2437818,41178.66667,0,0,0.286455829,0.011285705,0.298557221,0.000965192,0.0965192
27069,55891,"4,060","267,550,000","267,550",2.029839965,0.002823319,84.1,59.4,34.9,-0.288133184,0.381808435,38.09400563,4787,0,0,0.276231172,0.002582736,0.28743256,0.000205064,0.0205064
27071,83656,"11,751","477,144,000","477,144",1.976336553,-0.802492555,59.4,50.4,35.2,-0.418200552,0.282370132,77.17265107,5703.666667,0,0,0.211840791,0.001992961,0.287305941,0.000121298,0.0121298
27073,61609,"6,630","323,139,000","323,139",1.699879314,0.202401801,84.3,71.9,34.7,-0.262807188,0.639518709,56.95718888,5245,0,0,0.276915892,0.004419185,0.291129855,0.000356268,0.0356268
